,name,type.id,type.name
27221,Staroffice,ST1,Specialized Skill
27222,StartLogic,ST1,Specialized Skill
27223,StartOS,ST1,Specialized Skill
27224,Starter Solenoid,ST1,Specialized Skill
27225,Stat Camera,ST1,Specialized Skill
27226,StatPlus,ST1,Specialized Skill
27227,StatView,ST1,Specialized Skill
27228,StatXact,ST1,Specialized Skill
27229,Stata,ST1,Specialized Skill
27230,State Chart XML (SCXML),ST1,Specialized Skill
27231,State Children's Health Insurance Programs,ST1,Specialized Skill
27232,State Diagram,ST1,Specialized Skill
27233,State Income Tax,ST1,Specialized Skill
27234,State Laws,ST1,Specialized Skill
27235,State Lending Regulation,ST1,Specialized Skill
27236,State Machines,ST1,Specialized Skill
27237,State Ownership,ST1,Specialized Skill
27238,State Server,ST1,Specialized Skill
27239,State Space,ST1,Specialized Skill
27240,State Taxes,ST1,Specialized Skill
27241,Stateflow,ST1,Specialized Skill
27242,Stateful Firewall,ST1,Specialized Skill
27243,Statement On Auditing Standards (SAS) No. 70,ST1,Specialized Skill
27244,Statement On Auditing Standards No. 99,ST1,Specialized Skill
27245,Statement Reconciliation,ST1,Specialized Skill
27246,Statements On Auditing Standards,ST1,Specialized Skill
27247,Statet,ST1,Specialized Skill
27248,Statgraphics,ST1,Specialized Skill
27249,Static Application Security Testing (SAST),ST1,Specialized Skill
27250,Static Content,ST1,Specialized Skill
27251,Static Data,ST1,Specialized Skill
27252,Static Electricity,ST1,Specialized Skill
27253,Static Files,ST1,Specialized Skill
27254,Static HTML,ST1,Specialized Skill
27255,Static Import,ST1,Specialized Skill
27256,Static Library,ST1,Specialized Skill
27257,Static Load,ST1,Specialized Skill
27258,Static Members,ST1,Specialized Skill
27259,Static Pages,ST1,Specialized Skill
27260,Static Posture,ST1,Specialized Skill
27261,Static Pressure,ST1,Specialized Skill
27262,Static Program Analysis,ST1,Specialized Skill
27263,Static Single Assignment Form,ST1,Specialized Skill
27264,Static Synchronous Compensator (STATCOM),ST1,Specialized Skill
27265,Static Testing,ST1,Specialized Skill
27266,Static Timing Analysis,ST1,Specialized Skill
27267,Stationary Engineering,ST1,Specialized Skill
27268,Statistical Analysis,ST1,Specialized Skill
27269,Statistical Arbitrage,ST1,Specialized Skill
27270,Statistical Classification,ST1,Specialized Skill
27271,Statistical Coupling Analysis,ST1,Specialized Skill
27272,Statistical Decision Theories,ST1,Specialized Skill
27273,Statistical Graphics,ST1,Specialized Skill
27274,Statistical Hypothesis Testing,ST1,Specialized Skill
27275,Statistical Indicators,ST1,Specialized Skill
27276,Statistical Inference,ST1,Specialized Skill
27277,Statistical Language Acquisition,ST1,Specialized Skill
27278,Statistical Learning Theory,ST1,Specialized Skill
27279,Statistical Methods,ST1,Specialized Skill
27280,Statistical Modeling,ST1,Specialized Skill
27281,Statistical Packages,ST1,Specialized Skill
27282,Statistical Parametric Mapping,ST1,Specialized Skill
27283,Statistical Physics,ST1,Specialized Skill
27284,Statistical Process Controls,ST1,Specialized Skill
27285,Statistical Programming,ST1,Specialized Skill
27286,Statistical Reporting,ST1,Specialized Skill
27287,Statistical Signal Processing,ST1,Specialized Skill
27288,Statistical Software,ST1,Specialized Skill
27289,Statistical Static Timing Analysis (SSTA),ST1,Specialized Skill
27290,Statistical Survey,ST1,Specialized Skill
27291,Statistical Theory,ST1,Specialized Skill
27292,Statistical Thinking,ST1,Specialized Skill
27293,Statistical Time Division Multiplexing,ST1,Specialized Skill
27294,Statistics,ST1,Specialized Skill
27295,Stator,ST1,Specialized Skill
27296,StatsDirect,ST1,Specialized Skill
27297,Statsd,ST1,Specialized Skill
27298,Statsmodels,ST1,Specialized Skill
27299,Statspack,ST1,Specialized Skill
27300,Status Epilepticus,ST1,Specialized Skill
27301,Statusbar,ST1,Specialized Skill
27302,Statutory Accounting Principles,ST1,Specialized Skill
27303,Statutory Accounts,ST1,Specialized Skill
27304,Statutory Audit,ST1,Specialized Skill
27305,Statutory Interpretation,ST1,Specialized Skill
27306,Statutory Law,ST1,Specialized Skill
27307,Statutory Reporting,ST1,Specialized Skill
27308,StaxRip (Freeware),ST1,Specialized Skill
27309,Stdin,ST1,Specialized Skill
27310,Steady State,ST1,Specialized Skill
27311,Stealth Technology,ST1,Specialized Skill
27312,Steam Cleaning,ST1,Specialized Skill
27313,Steam Engines,ST1,Specialized Skill
27314,Steam Generators,ST1,Specialized Skill
27315,Steam Injection,ST1,Specialized Skill
27316,Steam Power Plant,ST1,Specialized Skill
27317,Steam Separator,ST1,Specialized Skill
27318,Steam Sterilization,ST1,Specialized Skill
27319,Steam Trap,ST1,Specialized Skill
27320,Steam Turbine,ST1,Specialized Skill
27321,Steam Turbine Governing,ST1,Specialized Skill
27322,Steam Turbine Locomotive,ST1,Specialized Skill
27323,SteamVR,ST1,Specialized Skill
27324,Steamship,ST1,Specialized Skill
27325,Steel Bank Common Lisp,ST1,Specialized Skill
27326,Steel Casting,ST1,Specialized Skill
27327,Steel Conduits,ST1,Specialized Skill
27328,Steel Cutting,ST1,Specialized Skill
27329,Steel Design,ST1,Specialized Skill
27330,Steel Forms,ST1,Specialized Skill
27331,Steel Frame,ST1,Specialized Skill
27332,Steel Mills,ST1,Specialized Skill
27333,Steel Wire Armoured Cable,ST1,Specialized Skill
27334,SteelEye LifeKeeper,ST1,Specialized Skill
27335,Steelmaking,ST1,Specialized Skill
27336,Steering Mechanisms,ST1,Specialized Skill
27337,Steganography,ST1,Specialized Skill
27338,Steinberg Cubase,ST1,Specialized Skill
27339,Steinberg Nuendo,ST1,Specialized Skill
27340,Stellar Engines,ST1,Specialized Skill
27341,Stem Cell Biology,ST1,Specialized Skill
27342,Stemming,ST1,Specialized Skill
27343,Stenciling,ST1,Specialized Skill
27344,Stenography,ST1,Specialized Skill
27345,Stenotype,ST1,Specialized Skill
27346,Step Aerobics,ST1,Specialized Skill
27347,Step Certification,ST1,Specialized Skill
27348,Step Therapy,ST1,Specialized Skill
27349,Stepper,ST1,Specialized Skill
27350,Stepper Motor,ST1,Specialized Skill
27351,Stereochemistry,ST1,Specialized Skill
27352,Stereographic Projection,ST1,Specialized Skill
27353,Stereolithography,ST1,Specialized Skill
27354,Stereophonic Sound System,ST1,Specialized Skill
27355,Stereopsis,ST1,Specialized Skill
27356,Stereoscopy,ST1,Specialized Skill
27357,Stereotactic Body Radiation Therapy (SBRT),ST1,Specialized Skill
27358,Stereotactic Surgery,ST1,Specialized Skill
27359,Sterile Processing,ST1,Specialized Skill
27360,Sterile Products,ST1,Specialized Skill
27361,Sterile Solutions,ST1,Specialized Skill
27362,Sterile Techniques And Procedures,ST1,Specialized Skill
27363,Sterility,ST1,Specialized Skill
27364,Sterilization,ST1,Specialized Skill
27365,Sterilization Validation,ST1,Specialized Skill
27366,Stetho,ST1,Specialized Skill
27367,Stewardship,ST1,Specialized Skill
27368,Stewing,ST1,Specialized Skill
27369,Still Cameras,ST1,Specialized Skill
27370,Still Life,ST1,Specialized Skill
27371,Stimulsoft Reports,ST1,Specialized Skill
27372,Stippling,ST1,Specialized Skill
27373,Stipulation,ST1,Specialized Skill
27374,Stir Frying,ST1,Specialized Skill
27375,Stm32,ST1,Specialized Skill
27376,Stochastic Calculus,ST1,Specialized Skill
27377,Stochastic Differential Equation,ST1,Specialized Skill
27378,Stochastic Discrimination,ST1,Specialized Skill
27379,Stochastic Modeling,ST1,Specialized Skill
27380,Stochastic Optimization,ST1,Specialized Skill
27381,Stochastic Process,ST1,Specialized Skill
27382,Stochastic Programming,ST1,Specialized Skill
27383,Stochastic Simulation,ST1,Specialized Skill
27384,Stochastic Volatility,ST1,Specialized Skill
27385,Stock Checking,ST1,Specialized Skill
27386,Stock Control,ST1,Specialized Skill
27387,Stock Farming,ST1,Specialized Skill
27388,Stock Funds,ST1,Specialized Skill
27389,Stock Keeping Unit,ST1,Specialized Skill
27390,Stock Management,ST1,Specialized Skill
27391,Stock Markets,ST1,Specialized Skill
27392,Stock Photography,ST1,Specialized Skill
27393,Stock Rotation,ST1,Specialized Skill
27394,Stock Selection Criterion,ST1,Specialized Skill
27395,Stock Solution,ST1,Specialized Skill
27396,Stock Split,ST1,Specialized Skill
27397,Stock Swaps,ST1,Specialized Skill
27398,Stock Transfer Agent,ST1,Specialized Skill
27399,Stock Valuation,ST1,Specialized Skill
27400,Stocking Merchandise,ST1,Specialized Skill
27401,Stockpile,ST1,Specialized Skill
27402,Stocks (Finance),ST1,Specialized Skill
27403,Stocks (Inventory),ST1,Specialized Skill
27404,Stoichiometry,ST1,Specialized Skill
27405,Stokes Equation,ST1,Specialized Skill
27406,Stokesian Dynamics,ST1,Specialized Skill
27407,Stoma (Medicine),ST1,Specialized Skill
27408,Stone Ghost,ST1,Specialized Skill
27409,Stone Massage,ST1,Specialized Skill
27410,Stonemasonry,ST1,Specialized Skill
27411,Stonesetting,ST1,Specialized Skill
27412,Stool Guaiac Testing,ST1,Specialized Skill
27413,Stop Motion,ST1,Specialized Skill
27414,Stop Payments,ST1,Specialized Skill
27415,Stopped Flow,ST1,Specialized Skill
27416,StorNext File Systems,ST1,Specialized Skill
27417,Storage Architecture,ST1,Specialized Skill
27418,Storage Area Network (SAN),ST1,Specialized Skill
27419,Storage As A Service (STaaS),ST1,Specialized Skill
27420,Storage Devices,ST1,Specialized Skill
27421,Storage Management,ST1,Specialized Skill
27422,Storage Management Initiative Specification,ST1,Specialized Skill
27423,Storage Service Provider,ST1,Specialized Skill
27424,Storage Systems,ST1,Specialized Skill
27425,Storage Virtualization,ST1,Specialized Skill
27426,StorageTek Automated Cartridge System Library Software,ST1,Specialized Skill
27427,StorageTek Tape Formats,ST1,Specialized Skill
27428,Storages,ST1,Specialized Skill
27429,Stored Functions,ST1,Specialized Skill
27430,Stored Procedure,ST1,Specialized Skill
27431,Storekit,ST1,Specialized Skill
27432,Storm Botnet,ST1,Specialized Skill
27433,Storm Drains,ST1,Specialized Skill
27434,Storm Spotting,ST1,Specialized Skill
27435,Storm Tracking,ST1,Specialized Skill
27436,Storm Windows,ST1,Specialized Skill
27437,StormCAD,ST1,Specialized Skill
27438,Stormwater Collection Systems,ST1,Specialized Skill
27439,Stormwater Management,ST1,Specialized Skill
27440,Stormwater Monitoring,ST1,Specialized Skill
27441,Story Point Estimation,ST1,Specialized Skill
27442,StoryMill,ST1,Specialized Skill
27443,StoryServer,ST1,Specialized Skill
27444,Storyboarding,ST1,Specialized Skill
27445,Storytelling,ST1,Specialized Skill
27446,Strabismus,ST1,Specialized Skill
27447,Strace,ST1,Specialized Skill
27448,Straddle,ST1,Specialized Skill
27449,Strain Gauge,ST1,Specialized Skill
27450,Stranger-Originated Life Insurance,ST1,Specialized Skill
27451,Strata 3D,ST1,Specialized Skill
27452,Strategic Alignment,ST1,Specialized Skill
27453,Strategic Alliance,ST1,Specialized Skill
27454,Strategic Analysis,ST1,Specialized Skill
27455,Strategic Communication,ST1,Specialized Skill
27456,Strategic Decision-Making,ST1,Specialized Skill
27457,Strategic Fit,ST1,Specialized Skill
27458,Strategic Leadership,ST1,Specialized Skill
27459,Strategic Management,ST1,Specialized Skill
27460,Strategic Management Professional,ST1,Specialized Skill
27461,Strategic Marketing,ST1,Specialized Skill
27462,Strategic Negotiations,ST1,Specialized Skill
27463,Strategic Partnership,ST1,Specialized Skill
27464,Strategic Planning,ST1,Specialized Skill
27465,Strategic Planning Software,ST1,Specialized Skill
27466,Strategic Positioning,ST1,Specialized Skill
27467,Strategic Prioritization,ST1,Specialized Skill
27468,Strategic Procurement,ST1,Specialized Skill
27469,Strategic Resources,ST1,Specialized Skill
27470,Strategic Roadmaps,ST1,Specialized Skill
27471,Strategic Selling,ST1,Specialized Skill
27472,Strategic Sourcing,ST1,Specialized Skill
27473,Strategic Technology Planning,ST1,Specialized Skill
27474,Strategy Dynamics,ST1,Specialized Skill
27475,Strategy Execution,ST1,Specialized Skill
27476,Strategy Map,ST1,Specialized Skill
27477,Stratified Sampling,ST1,Specialized Skill
27478,Stratifying,ST1,Specialized Skill
27479,Stratigraphy,ST1,Specialized Skill
27480,Stratosphere,ST1,Specialized Skill
27481,Stratus VOS,ST1,Specialized Skill
27482,Stream Control Transmission Protocols,ST1,Specialized Skill
27483,Stream Processing,ST1,Specialized Skill
27484,Stream Processors,ST1,Specialized Skill
27485,Stream Restoration,ST1,Specialized Skill
27486,StreamSets,ST1,Specialized Skill
27487,Streamlined Sales Tax Project,ST1,Specialized Skill
27488,Streamlines,ST1,Specialized Skill
27489,Streamlining,ST1,Specialized Skill
27490,Strength Training And Conditioning,ST1,Specialized Skill
27491,Strengthening Mechanisms Of Materials,ST1,Specialized Skill
27492,Streptococcal Pharyngitis,ST1,Specialized Skill
27493,Stress Analysis,ST1,Specialized Skill
27494,Stress Corrosion Cracking,ST1,Specialized Skill
27495,Stress Engineering,ST1,Specialized Skill
27496,Stress Relaxation,ST1,Specialized Skill
27497,Stress Strain Analysis,ST1,Specialized Skill
27498,Stress Testing,ST1,Specialized Skill
27499,Stressed VaR,ST1,Specialized Skill
27500,Stretch Wrapping,ST1,Specialized Skill
27501,Strict Liability,ST1,Specialized Skill
27502,Strikethrough,ST1,Specialized Skill
27503,String Search,ST1,Specialized Skill
27504,Stringbuilder,ST1,Specialized Skill
27505,Stringed Instruments,ST1,Specialized Skill
27506,Stripe Connect,ST1,Specialized Skill
27507,Stripe.net,ST1,Specialized Skill
27508,Stripline,ST1,Specialized Skill
27509,Stroke Recovery,ST1,Specialized Skill
27510,Stromal Cell,ST1,Specialized Skill
27511,StrongSwan,ST1,Specialized Skill
27512,Strongloop,ST1,Specialized Skill
27513,Structural Analysis,ST1,Specialized Skill
27514,Structural Assessment,ST1,Specialized Skill
27515,Structural Bioinformatics,ST1,Specialized Skill
27516,Structural Biology,ST1,Specialized Skill
27517,Structural Calculations,ST1,Specialized Skill
27518,Structural Change,ST1,Specialized Skill
27519,Structural Complexity Theories,ST1,Specialized Skill
27520,Structural Detailing,ST1,Specialized Skill
27521,Structural Drawing,ST1,Specialized Skill
27522,Structural Dynamics,ST1,Specialized Skill
27523,Structural Engineering,ST1,Specialized Skill
27524,Structural Engineering Software,ST1,Specialized Skill
27525,Structural Equation Modeling,ST1,Specialized Skill
27526,Structural Family Therapy,ST1,Specialized Skill
27527,Structural Geology,ST1,Specialized Skill
27528,Structural Health Monitoring,ST1,Specialized Skill
27529,Structural Load,ST1,Specialized Skill
27530,Structural Masonry Special Inspector,ST1,Specialized Skill
27531,Structural Materials,ST1,Specialized Skill
27532,Structural Mechanics,ST1,Specialized Skill
27533,Structural Modeling,ST1,Specialized Skill
27534,Structural Pattern,ST1,Specialized Skill
27535,Structural Pipe Fitting,ST1,Specialized Skill
27536,Structural Repairs,ST1,Specialized Skill
27537,Structural Steel,ST1,Specialized Skill
27538,Structural Steel Welding,ST1,Specialized Skill
27539,Structural Systems,ST1,Specialized Skill
27540,Structural Welding,ST1,Specialized Skill
27541,Structural Welding Special Inspector,ST1,Specialized Skill
27542,Structural Work,ST1,Specialized Skill
27543,Structure Activity Relationship,ST1,Specialized Skill
27544,Structure Chart,ST1,Specialized Skill
27545,Structured Analysis,ST1,Specialized Skill
27546,Structured Analysis And Design,ST1,Specialized Skill
27547,Structured Analysis And Design Technique,ST1,Specialized Skill
27548,Structured BASIC (SBASIC),ST1,Specialized Skill
27549,Structured Cabling,ST1,Specialized Skill
27550,Structured Design,ST1,Specialized Skill
27551,Structured Finance,ST1,Specialized Skill
27552,Structured Interview,ST1,Specialized Skill
27553,Structured MUMPS (SMUMPS),ST1,Specialized Skill
27554,Structured Product,ST1,Specialized Skill
27555,Structured Programming,ST1,Specialized Skill
27556,Structured Query Language Procedural Language (SQL PL),ST1,Specialized Skill
27557,Structured Query Reporter (SQR),ST1,Specialized Skill
27558,Structured Settlement,ST1,Specialized Skill
27559,Structured Storage,ST1,Specialized Skill
27560,Structured Systems Analysis And Design Methods,ST1,Specialized Skill
27561,Structured Text,ST1,Specialized Skill
27562,Structured Writing,ST1,Specialized Skill
27563,Structuremap,ST1,Specialized Skill
27564,Stsadm,ST1,Specialized Skill
27565,Stubbing,ST1,Specialized Skill
27566,Stud Finder,ST1,Specialized Skill
27567,Stud Welding,ST1,Specialized Skill
27568,Student Affairs Administration,ST1,Specialized Skill
27569,Student Development,ST1,Specialized Skill
27570,Student Development Theory,ST1,Specialized Skill
27571,Student Engagement,ST1,Specialized Skill
27572,Student Information Systems,ST1,Specialized Skill
27573,Student Learning Outcomes,ST1,Specialized Skill
27574,Student Lending,ST1,Specialized Skill
27575,Student Marketing,ST1,Specialized Skill
27576,Student Pilot Certificates,ST1,Specialized Skill
27577,Student Record Maintenance,ST1,Specialized Skill
27578,Student Recruitment,ST1,Specialized Skill
27579,Student Services,ST1,Specialized Skill
27580,Student's T-Tests,ST1,Specialized Skill
27581,Student-Centred Learning,ST1,Specialized Skill
27582,Studio Arts,ST1,Specialized Skill
27583,Studio Monitor,ST1,Specialized Skill
27584,Studio Recording,ST1,Specialized Skill
27585,Studiometry,ST1,Specialized Skill
27586,Study Population,ST1,Specialized Skill
27587,Study Skills,ST1,Specialized Skill
27588,StuffIt,ST1,Specialized Skill
27589,StuffIt Expander,ST1,Specialized Skill
27590,StumbleUpon,ST1,Specialized Skill
27591,Stun Gun,ST1,Specialized Skill
27592,Stunnel,ST1,Specialized Skill
27593,Style Guides,ST1,Specialized Skill
27594,Style Sheets,ST1,Specialized Skill
27595,StyleCop,ST1,Specialized Skill
27596,Stylevision (Software),ST1,Specialized Skill
27597,Stylometry,ST1,Specialized Skill
27598,Stylus,ST1,Specialized Skill
27599,Stylus Studio,ST1,Specialized Skill
27600,Styrene Butadiene Rubber Injection,ST1,Specialized Skill
27601,Sub Network Dependent Convergence Protocol (SNDCP),ST1,Specialized Skill
27602,Sub-Acute Care,ST1,Specialized Skill
